Region Name,Region Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,79,..,..,88,..,81,..,..,..,..,..,76,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,61,..,..,72,..,68,..,..,80,..,..,71,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Number of schools at junior secondary level,SE.SCHL.JRSEC,18,..,..,22,..,24,..,..,10,..,..,59,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Number of schools at primary level,SE.SCHL.PRM,203,..,..,226,..,204,..,..,113,..,..,230,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,11,..,..,10,..,13,..,..,4,..,..,17,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,112064,126960,137123,175986,176438,199711,224545,245413,260247,269680
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,43.9,41.28,40.32,41.15,41.62,39.08,37.14,34.68,32.41,30.63,30.3,28.58,27.63
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Poverty Gap (index),SI.POV.NGAP,..,..,8.8,7.96,6.96,8.52,6.72,7.58,12.74,6.21,5.02,7.57,7.07,5.43,4.67
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Total Population (in number of people),SP.POP.TOTL,190450,194550,198650,202750,200378,204158,217892,223116,228351,233568,227732,232594,236494,240190,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,47.97,..,..,41.01,..,43.06,..,..,53.21,..,..,49.35897,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,24.39,..,..,25.9,..,23.61,..,..,12.82,..,..,16.02564,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,25.2,..,..,32.37,..,33.33,..,..,33.33,..,..,34.61538,..,..,..
"Sumba Timur, Kab.",IDN_Sumba_Timur_Kab_18158,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Human Development Index,IDX.HDI,..,..,..,..,61.89473,63.37016,65.00829,65.51978,65.64052,..,..,67.08,..,68.5,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,36.45123,34.31009,44.53635,39.48092,52.00809,44.80153,46.06735,43.5142546892166,57.2558641433716,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,91.7,97.96,97.06,94.22,90.94,96.27,93.48,95,96.612503,97.27
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,67.55,80.59,78.7,78.84,70.64,78.91,70.79,64.38,75.415771,79.37
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,41.79,55.58,62.32,50.94,56.17,52.29,61.96,57.49,55.814484,67.76
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,15,..,..,18,..,..,24,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,37,..,..,67,..,..,96,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,27,..,..,..,..,..,34,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,12,..,..,14,..,..,..,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,20,..,..,15,..,..,39,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,78,..,..,69,..,..,99,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,5,..,..,10,..,..,23,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,149528,193913,212859,217218,269356,310586,342026,371934,379222,395832
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,27.98,30.5,28.63,24.27,23.01,21.81,19.88,17.6,17.1,16.87
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,..,7.4,8.04,6.75,8.71,5.44,4.66,5.63,3.73,4.25,2.5
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,88621,89814,94974,97013,99056,101089,114951,118905,122487,126038,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,72.97,..,..,57.14,..,..,75,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,10.81,..,..,8.16,..,..,3.125,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,13.51,..,..,32.65,..,..,21.875,..,..,..
"Sumbawa Barat, Kab.",IDN_Sumbawa_Barat_Kab_73857,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,2.7,..,..,2.04,..,..,..,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Human Development Index,IDX.HDI,..,..,..,..,63.17308,64.03329,64.76255,64.98536,65.36211,..,..,66.67,..,68.06,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Morbidity Rate (in %),SH.MORB.ZS,31.4767,35.285,36.5481,31.71514,35.46621,30.94917,25.30501,37.82154,39.8159,39.51147,36.21532,35.91798,34.1024458408356,29.8589169979095,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,93.53,92.35,94.3,93.46,93.58,92.32,95.19,93.66,96.57,96.94,96.96,90.1,92.38,97.840538,98.22
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,64.11,64.96,65.38,71.45,72.13,61.44,70.02,63.07,56.97,76.54,69.69,78.14,80.01,84.473007,82.32
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,35.25,28.87,40.96,37.07,45.94,48.38,44.74,41.06,49.06,46.6,54.39,47.14,52.39,59.733112,70.03
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of hospitals,SH.HOSP.TOTL,1,..,..,2,..,1,..,..,..,..,..,1,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of Doctors,SH.DR.TOTL,..,..,..,57,..,50,..,..,31,..,..,53,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,276,..,176,..,..,167,..,..,276,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,115,..,..,119,..,104,..,..,..,..,..,115,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,63,..,..,53,..,54,..,..,64,..,..,31,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of schools at junior secondary level,SE.SCHL.JRSEC,64,..,..,74,..,68,..,..,55,..,..,108,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of schools at primary level,SE.SCHL.PRM,422,..,..,421,..,353,..,..,251,..,..,377,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,22,..,..,23,..,30,..,..,23,..,..,48,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,142916,162769,171244,176556,203436,221935,233479,246097,259474,268326
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,25.39,26.51,26.35,28.81,30.99,28.78,25.31,23.85,21.74,19.82,18.25,17.04,16.87
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Poverty Gap (index),SI.POV.NGAP,..,..,3.85,5.56,5.1,5.82,8.19,5.8,6.49,4.59,4.46,4.38,3.87,2.52,2.9
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Total Population (in number of people),SP.POP.TOTL,447999,456629,465422,474455,382636,390382,399864,406888,413869,420750,415789,422192,427119,431924,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,62.86,..,..,67.52,..,63.16,..,..,58.18,..,..,67.46988,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,14.29,..,..,11.46,..,9.21,..,..,10.3,..,..,13.85542,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,19.29,..,..,17.2,..,24.34,..,..,30.3,..,..,18.6747,..,..,..
"Sumbawa, Kab.",IDN_Sumbawa_Kab_73858,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,0.64,..,2.63,..,..,1.21,..,..,..,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Human Development Index,IDX.HDI,..,..,..,..,69.74265,70.18839,70.56425,71.30294,71.68111,..,..,72.67,..,73.58,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Morbidity Rate (in %),SH.MORB.ZS,20.73884,30.72272,28.7094,32.59428,26.1558,29.87097,31.93978,37.04389,38.86255,37.40554,25.45505,29.01712,25.1949965953827,29.1512340307236,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,92.25,94.17,95.02,93.81,94.28,93.23,91.17,90.53,89.36,96.34,96.62,90.61,95.39,97.728615,98.36
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,61.95,65.4,69.38,69.45,79.87,62.23,75.62,62.23,58.88,71.12,76.09,73.24,82.56,84.466904,87.86
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,29.61,43.69,26.22,36.36,47.79,28.03,32.72,38.88,34.78,45.57,40.08,52.38,56.13,56.867455,60.81
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of hospitals,SH.HOSP.TOTL,2,..,..,4,..,2,..,..,..,..,..,3,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of Doctors,SH.DR.TOTL,..,..,..,94,..,97,..,..,51,..,..,103,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,420,..,331,..,..,388,..,..,398,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,99,..,..,113,..,113,..,..,..,..,..,104,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,195,..,..,177,..,184,..,..,183,..,..,86,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of schools at junior secondary level,SE.SCHL.JRSEC,113,..,..,105,..,112,..,..,109,..,..,145,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of schools at primary level,SE.SCHL.PRM,667,..,..,659,..,641,..,..,505,..,..,649,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,50,..,..,36,..,50,..,..,46,..,..,90,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,146554,165337,184226,186166,..,230637,239009,249315,260160,265495
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,14.4,12.76,11.74,13.34,15.12,15.63,15.18,..,12.94,12.48,11.85,11.31,10.78
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Poverty Gap (index),SI.POV.NGAP,..,..,2.34,1.79,1.58,2.23,2.49,2.5,2.97,..,1.93,2.03,1.78,1.48,1.31
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Total Population (in number of people),SP.POP.TOTL,968848,981405,994910,1008999,1025572,1027568.91672004,1031271,1038582,1045605,1052207,1093602,1110083,1117919,1125125,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,75.84,..,..,85.87,..,89.96,..,..,92.06,..,..,89.96416,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,1.86,..,..,0.74,..,0.74,..,..,0.36,..,..,0.3584229,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,21.56,..,..,13.38,..,9.29,..,..,7.22,..,..,9.67742,..,..,..
"Sumedang, Kab.",IDN_Sumedang_Kab_18027,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.74,..,..,..,..,..,..,..,0.36,..,..,..,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Human Development Index,IDX.HDI,..,..,..,..,60.50111,61.18821,63.08137,63.70727,64.24291,..,..,66.01,..,66.89,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Morbidity Rate (in %),SH.MORB.ZS,21.30069,24.1045,30.23952,29.04459,35.57388,28.10412,35.20978,28.54702,30.18974,28.93657,26.17389,27.25745,23.8070294260979,23.7013339996338,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,96.43,94.03,93.18,93.5,94.16,92.99,95.52,95.53,95.87,94.34,94.97,91.91,93.84,98.175179,99.44
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,47.07,33.21,47.11,55.43,70.08,53.6,70.32,67.52,67.05,69.92,73.17,74.57,68.69,85.145851,88.16
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,24.08,12.4,19.42,17.61,22.35,25.52,31.84,29.22,26.97,44.24,43.52,42.71,49.88,51.90237,55.5
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of hospitals,SH.HOSP.TOTL,2,..,..,3,..,3,..,..,..,..,..,3,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of Doctors,SH.DR.TOTL,..,..,..,63,..,71,..,..,30,..,..,85,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,335,..,307,..,..,375,..,..,504,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,105,..,..,99,..,112,..,..,..,..,..,98,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,220,..,..,211,..,203,..,..,242,..,..,247,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of schools at junior secondary level,SE.SCHL.JRSEC,156,..,..,182,..,211,..,..,48,..,..,353,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of schools at primary level,SE.SCHL.PRM,1214,..,..,1273,..,1220,..,..,1040,..,..,1227,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,46,..,..,58,..,81,..,..,1,..,..,196,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,139015,152545,159014,161732,187184,205556,225096,241084,259046,270890
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,31.08,29.11,30.34,32.5,34.86,32.98,29.46,26.89,24.61,23.1,21.87,21.22,20.49
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Poverty Gap (index),SI.POV.NGAP,..,..,6.25,5.84,5.61,6.16,5.87,5.72,5.54,3.89,4.78,2.95,3.15,3.72,3.54
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Total Population (in number of people),SP.POP.TOTL,1008845,1016812,1024843,1032260,1038706,1044780,1016418,1016471,1016907,1017147,1042312,1050678,1056415,1061211,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,52.11,..,..,61.75,..,62.24,..,..,63.25,..,..,85.71429,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,7.53,..,..,6.02,..,13.6,..,..,12.05,..,..,6.68693,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,35.84,..,..,28.92,..,21.75,..,..,20.78,..,..,7.294833,..,..,..
"Sumenep, Kab.",IDN_Sumenep_Kab_18097,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.6,..,..,..,..,0.3,..,..,..,..,..,0.3039514,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Human Development Index,IDX.HDI,..,..,..,..,..,..,..,..,76.28587,..,..,77.02,..,78.11,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,..,..,..,..,..,38.90612,29.80595,26.0576039552689,24.4393303990364,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,..,..,..,..,..,95.07,86.88,89.39,92.878212,94.95
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,..,..,..,..,..,59.32,66.71,67.34,72.607002,81.82
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,..,..,..,..,..,50.1,59.03,61.65,58.129257,70.99
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,..,..,..,..,..,..,29,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,..,..,..,..,..,..,68,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,..,..,..,..,..,..,15,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,..,..,..,..,..,..,82,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,..,..,..,..,..,..,15,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,..,..,..,..,..,225456,233934,253297,274586,287101
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,..,..,..,..,..,3.64,3.42,3.66,3.3,3.33
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,..,..,..,..,..,..,0.46,0.3,0.53,0.38,0.39
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,..,..,..,..,..,78102,82293,83505,84376,85327,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,..,..,..,..,..,..,84.05797,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,..,..,..,..,..,..,7.246377,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,..,..,..,..,..,..,8.695652,..,..,..
"Sungai Penuh, Kota",IDN_Sungai_Penuh_18300,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Human Development Index,IDX.HDI,..,..,..,..,65.63831,65.88862,66.23135,66.91889,67.55196,..,..,49.35,..,69.5,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,..,16.40212,19.41463,19.63426,31.59008,17.72872,12.99926,11.0898219048977,13.5896012187004,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,..,99.47,92.7,81.48,97.92,94.91,83.26,82.75,93.268295,94.14
"Supiori, Kab.",IDN_Supiori_Kab_73859,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,..,70,33.72,17.19,50.19,60.18,59.09,49.05,55.213436,62.43
"Supiori, Kab.",IDN_Supiori_Kab_73859,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,..,42.31,32.2,23.26,26.32,34.6,34.42,25.35,50.144371,63.87
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,2,..,..,4,..,..,2,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,13,..,..,18,..,..,17,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,17,..,..,..,..,..,18,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,10,..,..,2,..,..,..,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,6,..,..,1,..,..,11,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,36,..,..,2,..,..,40,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,3,..,..,2,..,..,7,..,..,..
"Supiori, Kab.",IDN_Supiori_Kab_73859,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,..,151418,168048,174192,229260,249340,281743,301605,325385,338029
